semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,forClassGroup,category,courseName,courseNote,courseLimit,tags,credits,required,instructors,selected,available,time
01130,A4,301,CTE3000,A413401,7,學程,,講義,國語文教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,仇小屏,10,46,"4,6,7,01,21101,中文系館 21101"
01130,A4,302,CTE3001,A413601,7,學程,,講義,英語文教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,英語授課|5|,2,True,閔慧慈,10,22,"0,2,3,03,26421,修齊大樓 26421"
01130,A4,303,CTE3002,A413801,7,學程,,講義,數學教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,舒宇宸,6,29,"1,6,7,23,3175,數學系館 3175"
01130,A4,304,CTE3003,A414001,7,學程,,講義,歷史教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,許守泯,6,20,"2,3,4,02,25130,歷史系館 25130"
01130,A4,307,CTE3006,A414601,7,學程,,講義,生物教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,陳少燕,2,18,"3,10,11,89,89212,生科院大樓 89212"
01130,A4,308,CTE3007,A414801,7,學程,,講義,地球科學教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,楊懷仁,4,36,"1,8,9,35,49409,綜合二館 49409"
01130,A4,309,CTE3016,A445201,7,學程,,講義,公民與社會教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,王禕梵,5,25,"0,6,7,65,U10C,社科院大樓 六樓研討室C"
01130,A4,310,CTE3010,A415101,7,學程,,講義,輔導活動教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,胡中凡,6,28,"1,3,4,65,80204,社科院大樓 80204"
01130,A4,311,CTE3022,A419100,7,學程,,講義,閩南語文教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,陳金花,5,40,"4,6,7,19,88155,台文系館 88155"
01130,A4,313,CTE3019,A417900,7,學程,,講義,藝術生活科-表演藝術教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。上課地點：理賢樓5454,,戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94,2,True,陳佳彬,2,13,"0,6,7,,,"
01130,A4,314,CTE3021,A418800,7,學程,,講義,資訊科技教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修；3.授課教師另行公告上課教室,,,2,True,楊中平,1,4,"0,2,3,,,"
01130,A4,315,CTE3012,A415500,7,學程,,講義,機械學群教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。,,,2,True,施士塵,1,4,"1,5,6,43,91103,機械系館 91103"
01130,A4,316,CTE3020,A418200,7,學程,,講義,音樂科-教材教法,1.教育學程第3學期始可修習；2.須修畢或正修習「教育基礎」4學分與「教育方法」6學分課程方可修。上課地點:國立臺南藝術大學,,,2,True,翁志文,0,20,"4,6,7,,,"
01130,A4,,CTE3200,A443901-Z,7,學程,,講義,國語文實習輔導,,,,1,True,"仇小屏, 蔡玫姿, 蘇敏逸, 侯美珍, 張俐盈, 蔡林縉",0,-2,
01130,A4,,CTE3201,A444001-Z,7,學程,,講義,英語文實習輔導,,,,1,True,"林明澤, 蔡美慧, 游素玲, 高郁婷",0,-2,
01130,A4,,CTE3202,A444101-Z,7,學程,,講義,數學實習輔導,,,,1,True,舒宇宸,0,-2,
01130,A4,,CTE3216,A445401-Z,7,學程,,講義,公民與社會實習輔導,,,,1,True,陳奕奇,0,-2,
01130,A4,,CTE3203,A444201-Z,7,學程,,講義,歷史實習輔導,,,,1,True,"江達智, 許守泯, 楊尹瑄",0,-2,
01130,A4,,CTE3204,A444301-Z,7,學程,,講義,物理實習輔導,,,,1,True,許瑞榮,0,-2,
01130,A4,,CTE3206,A444501-Z,7,學程,,講義,生物實習輔導,,,,1,True,陳少燕,0,-2,
01130,A4,,CTE3222,A419300-Z,7,學程,,講義,閩南語文實習輔導,,,,1,True,"蔣為文, 陳麗君, 陳慕真",0,-2,
01130,A4,,CTE3221,A419000-Z,7,學程,,講義,資訊科技實習輔導,,,,1,True,楊中平,0,-2,
01130,A4,,CTE3210,A444601-Z,7,學程,,講義,輔導活動實習輔導,,,,1,True,"董旭英, 郭旭展",0,-2,
01130,A4,,CTE3219,A418101-Z,7,學程,,講義,藝術生活科-表演藝術實習輔導,,,,1,True,馬薇茜,0,-2,
01130,A4,,CTE3220,A418401-Z,7,學程,,講義,音樂科-實習輔導,,,,1,True,翁志文,0,-2,
01130,A4,421,CTE2285,A446400,1,學程,,講義,設計思考與教育遊戲設計,教育方法課程。如非採認112學年度起版本，不得採認教育專業課程學分。密集課程，勿與其他課程衝堂，衝堂課程以零分計。跨領域課程,,,2,False,楊琬琳,18,12,Vz5VYgkwXWQHXAFtBQpeTAc6AA1SYVw0Dz8=
01130,A4,422,CTE2284,A446300,1,學程,,講義,跨域課程理論與實務,教育基礎課程。如非採認112學年度起版本，不得採認教育專業課程學分。跨領域課程。密集課程，勿與其他課程衝堂，衝堂課程以零分計,,,1,False,洪素蘋,4,51,AGkAN1hhCzIEXwRoBwhVR1BtUVxQYwlhXW4=
01130,A4,423,CTE2286,A446200,1,學程,,講義,職業教育與訓練暨生涯規劃,教育專業課程必修。如非採認112學年度起版本，不得採認教育專業課程學分。密集課程，勿與其他課程衝堂，衝堂課程均以零分計算。,,,1,True,郭旭展,47,8,UDlXYA00DjdWDQBsAwxVRwA9UF1SYV42WGo=
01130,A4,424,CTE2270,A417000,1,學程,,講義,教育議題專題,1.107學年度前為必選，108學年度起為必修。2.建議先修先備課程「課程發展與設計」、「教學原理」或「教學方法與策略」任一門。,,,2,False,黃筠婷,40,25,"2,8,9,04,27808,雲平大樓 27808"
01130,A4,425,CTE2255,A428701,1,學程,,講義,創意教學與多元評量,1.107學年度前為選修，108學年度起教育方法課程。2.限30人,,,2,False,楊雅婷,12,18,"1,3,4,04,27806,雲平大樓 e化創新教室"
01130,A4,426,CTE2287,A429700,1,學程,,講義,雙語教育心理學,限雙語教學次專長課程之師資生修習。如非採認原中等教育專業課程113學年度版本，不得採認教育專業課程學分。雙語教學次專長必修,,英語授課|5|,2,False,黃筠婷,4,51,"1,6,7,04,27808,雲平大樓 27808"
01130,A4,427,CTE2262,A429600,1,學程,,講義,學校輔導工作,1.107學年度前為選修，108學年度起為教育實踐課程。2.綜合活動領域必修。3.專門課程與教育專業課程學分不得重複採計。,,,2,False,郭旭展,26,29,"3,3,4,04,27808,雲平大樓 27808"
01130,A4,428,CTE2281,A418500,1,學程,,講義,戶外教育,1.教育實踐課程。2.108學年度起師資生適用。3.密集課程，勿與其他課程衝堂，衝堂課程均以零分計算。,,,2,False,董旭英,9,-2,UTgJPgw1WWBWDVwwV1hQQgk0UF1RYlszWmM=
01130,A4,429,CTE2290,A42A000,1,學程,,講義,雙語教材教法,1.限雙語教學次專長課程之師資生修習。2.不計入原中等教育專業課程學分。3.雙語教學次專長必修。,,英語授課|5|,2,False,"高郁婷, 高實玫",3,47,"0,6,7,03,26401,修齊大樓 26401"
01130,A4,430,CTE2266,A452201,1,學程,,講義,特殊教育導論,107學年度前為選修，108學年度起為教育基礎課程。,,,2,False,黃筠婷,34,21,"2,3,4,04,27808,雲平大樓 27808"
01130,A4,431,CTE4002,A418610,1,學程,,講義,探究與實作（一）,108學年度起自然科學領域必修，預定每2年開一次。上課教室:科教中心35221教室。,,,2,False,"劉厚均, 許瑞榮, 黃守仁, 陳少燕",15,15,"0,2,3,,,"
01130,A5,1,CN1001,A511000,,,,講義,C語言基礎程式設計與實務,,,,3,False,陳明皇,25,10,"2,7,9,37,75309,資訊大樓 75309"
01130,A6,1,SS0033,A624300,,,,實習,服務學習（三）—成功登大人,本課程限參與113學年度成功登大人幹部及工作人員選修,,,0,True,趙柏宇,310,-2,
01130,A6,3,SS0001,A620400,,,,實習,服務學習（三）─慈幼與服務學習,第一次上課時間及地點請見moodle公告。,,,0,True,邱意雯,9,6,
01130,A6,4,SS0028,A623800,,,,實習,服務學習（三）—國際義工,限1.接待義工 2.華語中心暑期遊學團語言交換選修,,,0,True,張雋曦,18,12,
01130,A6,5,SS0050,A625800,,,,實習,服務學習（三）—圖書維護閱覽服務,首次上課時間：暫定10/1~10/2中午12~13時 地點：圖書館3F教育訓練室，如有變動將公告於圖書館網頁,,,0,True,傅子芳,46,2,
01130,A6,7,SS0046,A625400,,,,實習,服務學習（三）-校園傳染病智慧防疫與實作,首次上課時間：星期四12:10-13:00 地點：雲平大樓第3會議室(開學第二個星期為第一堂),,,0,True,王琪珍,18,0,"3,5,,,,"
01130,A6,8,SS0007,A621600,,,,實習,服務學習（三）─藝術中心,,,,0,True,"馬敏元, 楊琬琳",50,1,
01130,A6,10,SS0018,A622800,,,,實習,服務學習（三）—交通安全服務,首次上課時間暫定113年9月30日上午11：10，於軍訓大樓6022教室,,,0,True,邵耀賢,23,7,
01130,A7,1,CL1069,A719500,,,,大學國文,大學國文-台語戲劇文本導讀,,,業界專家參與|2|,2,True,劉南芳,53,2,"2,8,9,83,53101,空中大學 53101"
01130,A7,2,CL1057,A717800,,,,大學國文,大學國文-台語文學概論,本課程以台語授課，建議需有台語聽、說之基本能力。,,"業界專家參與|2|, 台語授課|5|",2,True,陳慕真,74,1,"2,8,9,19,88154,台文系館 88154"
01130,A7,11,CL1042,A716600-1,,,,大學國文,大學國文-古典小說選讀,,,,2,True,李淑如,72,3,"0,2,3,83,53101,空中大學 53101"
01130,A7,13,CL1032,A715600-1,,,,大學國文,大學國文-現代文學與文化,,,,2,True,李京珮,75,0,"0,8,9,16,62223,統計系館 62223"
01130,A7,14,CL1050,A718000-1,,,,大學國文,大學國文-文學鑑賞與創作,,,,2,True,林和君,73,2,"0,8,9,91,36104,理學教學大樓 36104"
01130,A7,15,CL1064,A718900-1,,,,大學國文,大學國文-儒學與公民社會,,,,2,True,陳康寧,53,2,"0,8,9,A1,A1306,共同教室 A1306(資源後)"
01130,A7,16,CL1049,A717900-1,,,,大學國文,大學國文-現代文學與現代性,,,,2,True,廖育正,54,1,"0,8,9,12,63101,會計系館 63101"
01130,A7,17,CL1065,A719000,,,,大學國文,大學國文-科技人文選讀:語言與結構,,,,2,True,陳菘霖,55,0,"0,8,9,03,26404,修齊大樓 26404"
01130,A7,18,CL1059,A718400,,,,大學國文,大學國文-日治時期小說選讀,,,"台語與文學專長微學程|#07789b|, 台語授課|5|",2,True,陳家煌,55,0,"0,8,9,13,61104,工管系館 61104"
01130,A7,27,CL1063,A718800-1,,,,大學國文,大學國文- 古今經典戲劇賞析,,,,2,True,林和君,60,4,"2,8,9,22,3035,地科系館 3035"
01130,A7,29,CL1018,A714200,,,,大學國文,大學國文-文學與文化,,,,2,True,林素娟,43,2,"2,8,9,1B,5107,規劃設計大樓 5107"
01130,A7,30,CL1021,A714500,,,,大學國文,大學國文-現代詩專題欣賞,,,,2,True,仇小屏,53,2,"2,8,9,41,56111,系統系館 56111"
01130,A7,31,CL1022,A714600-1,,,,大學國文,大學國文-人才學-生活ヽ生命,,,,2,True,王翠玲,54,1,"2,8,9,89,892S3,生科院大樓 892S3"
01130,A7,32,CL1024,A714800,,,,大學國文,大學國文-古典戲劇的現代身影：基礎篇,,,,2,True,林幸慧,54,1,"2,8,9,10,6021,軍訓館 6021"
01130,A7,33,CL1044,A716800,,,,大學國文,大學國文- 古典韻文鑑賞方法論（事件與典故,,,,2,True,劉威志,42,0,"2,8,9,A1,A1303,共同教室 A1303"
01130,A7,34,CL1039,A716300-1,,,,大學國文,大學國文-古典詩詞（先秦~唐）,,,,2,True,賴麗娟,48,7,"2,8,9,89,892S4,生科院大樓 892S4"
01130,A7,35,CL1051,A718100,,,,大學國文,大學國文-民間故事與傳說,,,,2,True,林和君,73,2,"3,6,7,19,88135,台文系館 88135"
01130,A7,41,CL1034,A715800,,,,大學國文,大學國文_小說跨界應用,,,,2,True,蔡玫姿,54,1,"3,8,9,31,4502,土木系館 4502"
01130,A7,42,CL1076,A71A000,,,,大學國文,大學國文- 中國思想經典選讀,,,,2,True,嚴瑋泓,59,1,"3,8,9,29,4354,資源系館 4354"
01130,A7,44,CL1025,A714900,,,,大學國文,大學國文-漢字與古代文明,,,,2,True,高佑仁,53,2,"3,8,9,A1,A1307,共同教室 A1307(資源後)"
01130,A7,52,CL1073,A719700,,,,大學國文,大學國文-隋唐詩歌選讀,,,,2,True,張俐盈,55,0,"4,8,9,34,48218,綜合大樓 48218"
01130,A7,53,CL1075,A719900,55,,,大學國文,大學國文-現代文學與跨媒介敘事,,,,2,True,蔡林縉,51,4,"4,8,9,83,53101,空中大學 53101"
01130,A7,54,CL1079,A720300,,,,基礎國文,大學國文－唐宋詞選讀,,,,2,True,陳美朱,49,1,"4,8,9,16,62119,統計系館 62119"
01130,A9,1,GE2155,A92F300,,,,人文學,流行樂賞析與實務,"為MOOCS磨課師課程,104學年度(含)以前入學生為「哲學與藝術」",,"美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101, 遠距課程|0|",2,True,楊金峯,147,3,"2,6,7,A62,4001,成功校區經緯廳 經緯廳"
01130,A9,2,GE2153,A92F100,,,,人文學,音樂文化導引,"為MOOCS磨課師課程,104學年度(含)以前入學生為「哲學與藝術」",,"美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101, 遠距課程|0|",2,True,楊金峯,140,10,"1,3,4,90,893S1,生科院大樓南側 893S1"
01130,A9,3,GE2107,A937200,,,,人文學,批判思考:當代文學理論,,,"moocs|4|, 遠距課程|0|",2,True,賴俊雄,49,1,"2,8,9,03,26402,修齊大樓 26402"
01130,A9,5,GE2150,A92E800,,,,人文學,戲劇與電影,104學年度(含)以前入學生為「哲學與藝術」,,戲劇學程，美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94,2,True,陳佳彬,166,14,"2,6,7,90,893S1,生科院大樓南側 893S1"
01130,A9,6,GE2021,A92P400,,,,人文學,劇本讀演概論,,,戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94,2,True,胡紫雲,43,7,"3,6,7,A1,A1304,共同教室 A1304"
01130,A9,7,GE2020,A93A200-1,,,,人文學,表演藝術與實作,,,戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94,2,True,胡紫雲,30,20,"1,3,4,A1,A1301,共同教室 A1301"
01130,A9,8,GE2143,A92D300-1,,,,人文學,戲劇賞析,,,戲劇學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=94,2,True,馬薇茜,80,10,"2,3,4,03,26X01,修齊大樓 修齊講堂"
01130,A9,9,GE2080,A92W100,,,,人文學,宗教與金錢,,,英語授課|5|,2,True,徐維里,54,6,"1,6,7,12,63101,會計系館 63101"
01130,A9,10,GE2054,A92R700,,,,人文學,傳統戲曲演練與實作,,,,2,True,馬薇茜,54,36,"2,8,9,03,26X01,修齊大樓 修齊講堂"
01130,A9,11,GE2023,A919200,,,,人文學,佛學概論,,,,2,True,楊哲銘,75,15,"4,6,7,03,26425,修齊大樓 26425"
01130,A9,12,GE2077,A92V800,,,,人文學,講台語讀文學做廣播,,,"台語與當代社會專長微學程|#07789b|, 台語授課|5|",2,True,蔡美慧,49,46,"1,8,9,03,26425,修齊大樓 26425"
01130,A9,16,GE2105,A925603-1,,,,人文學,女性文學選讀,,,,2,True,賴麗娟,44,1,"2,3,4,1B,5108,規劃設計大樓 5108"
01130,A9,18,GE2112,A915101,,,,人文學,臺灣古典文學,,,,2,True,賴麗娟,45,0,"3,6,7,1B,5107,規劃設計大樓 5107"
01130,A9,19,GE2079,A92W000,,,,人文學,考古學概論,,,考古學與文化資產學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=121,2,True,"鍾國風, 趙金勇, 熊仲卿",44,6,"1,8,9,07,50204,都計系館 50204"
01130,A9,20,GE2181,A92K800,,,,人文學,愛爾蘭歷史與文化,,,,2,True,張勝柏,76,9,"3,6,7,03,26X01,修齊大樓 修齊講堂"
01130,A9,21,GE2160,A915401,,,,人文學,博物館學導論,,,,2,True,"郭美芳, 楊中平",34,6,"1,8,9,A1,A1303,共同教室 A1303"
01130,A9,22,GE2078,A92V900,,,,人文學,跨文化溝通的建構與實踐,,,,2,True,陳菘霖,49,1,"1,6,7,12,63102,會計系館 63102"
01130,A9,23,GE2126,A92U300,,,,人文學,語言學概論: 語言的科學及應用,限非文學院學生修習,限跨院之學位學程／理學院／工學院／管理學院／醫學院／社會科學院／電機資訊學院／規劃與設計學院／生物科學與科技學院,,2,True,陳菘霖,44,6,"2,3,4,1B,5127,規劃設計大樓 5127"
01130,A9,24,GE2016,A92M700,,,,人文學,英文短篇故事賞析,,,英語授課|5|,2,True,陳昭芳,27,8,"2,3,4,03,26408,修齊大樓 26408"
01130,A9,31,GE2070,A92T400-1,,,,人文學,臺灣閩南語曲謠之詞曲賞析與實務,,,台語授課|5|,2,True,楊金峯,42,8,"4,3,4,04,27103,雲平大樓 27103(視聽教室"
01130,A9,36,GE2128,A92U500,,,,人文學,漫遊藝術,,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,2,True,"馬敏元, 楊琬琳, 陳佳彬",53,7,"3,6,7,83,53101,空中大學 53101"
01130,A9,37,GE2111,A910001,,,,人文學,客家文化導論,於第二階段開放網路抽籤選課,,,2,True,林裕城,49,11,"3,3,4,27,41104,工科系館 41104"
01130,A9,38,GE2158,A92F600,,,,人文學,基督思想,104學年度(含)以前入學生為「哲學與藝術」,,,2,True,徐德修,74,1,"1,6,7,31,4507,土木系館 4507"
01130,A9,39,GE2147,A914502-2,,,,人文學,藝術叩門,104學年度(含)以前入學生為「哲學與藝術」,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,2,True,"楊佳翰, 楊琬琳, 陳佳彬",175,5,"2,8,9,90,893S1,生科院大樓南側 893S1"
01130,A9,42,GE2042,A92Q700,,,,人文學,韓語與韓國文化,,,韓語授課|5|,2,True,尹遠菱,57,3,"2,6,7,A1,A1307,共同教室 A1307(資源後)"
01130,A9,43,GE2069,A92T300,,,,人文學,跨領域的道家哲學,,,,2,True,葉海煙,111,9,"1,3,4,04,27103,雲平大樓 27103(視聽教室"
01130,A9,46,GE2149,A92E700-1,,,,人文學,音樂舞蹈戲劇,104學年度(含)以前學生為哲學與藝術,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,2,True,林怡薇,120,5,"1,3,4,37,35X01,資訊大樓 格致廳小講堂"
01130,A9,48,GE2152,A92F000-1,,,,人文學,西方古典音樂,104學年度(含)以前學生為哲學與藝術,,美學與藝術跨域學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=101,2,True,林怡薇,151,4,"2,3,4,A1,A1302,共同教室 A1302"
